Id,MSSubClass,LotArea,Neighborhood,HouseStyle,OverallQual,OverallCond,YearBuilt,RoofStyle,ExterQual,BsmtQual,TotalBsmtSF,CentralAir,Electrical,GrLivArea,FullBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,PoolArea,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1147,20,11200,SawyerW,1Story,6,5,1985,Gable,Gd,Gd,1298,Y,SBrkr,1298,2,3,1,Gd,5,1,2,403,0,5,2006,WD,Normal,180000
1148,70,12000,Crawfor,2Story,7,7,1941,Gable,TA,TA,704,Y,SBrkr,1564,1,3,1,Fa,7,1,1,234,0,7,2009,WD,Normal,174500
1149,50,5700,OldTown,1.5Fin,7,7,1926,Gable,TA,TA,572,Y,SBrkr,1111,1,2,1,TA,5,1,1,288,0,8,2008,WD,Normal,116900
1150,70,9000,OldTown,2Story,7,9,1920,Hip,TA,TA,650,Y,SBrkr,1482,1,3,1,TA,7,0,2,324,0,7,2009,WD,Normal,143000
1151,20,8280,NAmes,1Story,6,5,1950,Gable,TA,TA,932,Y,FuseA,932,1,2,1,Gd,4,1,1,306,0,11,2007,WD,Normal,124000
1152,20,17755,Edwards,1Story,5,4,1959,Gable,TA,TA,1466,Y,SBrkr,1466,1,3,1,Fa,6,2,2,528,0,11,2006,WD,Normal,149900
1153,20,14115,Crawfor,1Story,6,7,1956,Gable,TA,TA,1073,Y,SBrkr,1811,1,2,1,Ex,6,1,2,470,0,7,2006,WD,Abnorml,230000
1154,30,5890,IDOTRR,1Story,6,8,1930,Gable,Gd,TA,816,Y,SBrkr,816,1,2,1,TA,5,0,1,432,0,6,2008,WD,Normal,120500
1155,60,13700,NAmes,2Story,7,6,1965,Gable,TA,TA,864,Y,SBrkr,1820,1,4,1,Gd,8,2,2,492,0,5,2008,WD,Normal,201800
1156,20,10768,Veenker,1Story,5,8,1976,Gable,Gd,Gd,1437,Y,SBrkr,1437,2,3,1,Gd,6,1,2,528,0,7,2007,WD,Normal,218000
1157,80,9350,NAmes,SLvl,5,8,1965,Gable,TA,TA,1219,Y,SBrkr,1265,2,3,1,Gd,6,1,2,502,0,10,2008,WD,Normal,179900
1158,120,5001,NridgHt,1Story,7,5,2007,Gable,Gd,Gd,1314,Y,SBrkr,1314,2,2,1,Gd,6,1,2,626,0,7,2009,WD,Normal,230000
1159,20,11932,Somerst,1Story,8,5,2007,Gable,Gd,Gd,1580,Y,SBrkr,1580,2,3,1,Gd,7,0,3,830,0,6,2008,ConLD,Partial,235128
1160,60,9120,NWAmes,2Story,6,6,1974,Hip,Gd,TA,901,Y,SBrkr,1876,2,4,1,Gd,8,1,2,540,0,7,2008,WD,Normal,185000
1161,160,2280,NPkVill,2Story,6,5,1978,Gable,TA,Gd,855,Y,SBrkr,1456,2,3,1,TA,7,1,2,440,0,7,2010,WD,Normal,146000
1162,20,14778,Crawfor,1Story,6,7,1954,Hip,Gd,TA,1296,Y,SBrkr,1640,1,3,1,Gd,7,1,2,924,0,11,2008,WD,Normal,224000
1163,20,8724,Sawyer,1Story,5,5,1968,Gable,TA,Gd,894,Y,SBrkr,894,1,3,1,TA,5,1,2,450,0,5,2007,WD,Normal,129000
1164,90,12900,Sawyer,SFoyer,4,4,1969,Gable,TA,Gd,1198,Y,SBrkr,1258,0,0,2,TA,6,0,2,400,0,1,2008,WD,Alloca,108959
1165,80,16157,Veenker,SLvl,5,7,1978,Gable,TA,Gd,1360,Y,SBrkr,1432,1,2,1,Gd,5,1,2,588,0,6,2007,WD,Normal,194000
1166,20,9541,NridgHt,1Story,7,5,2009,Gable,Gd,Gd,1502,Y,SBrkr,1502,2,3,1,Gd,7,0,2,644,0,9,2009,New,Partial,233170
1167,20,10475,CollgCr,1Story,8,5,2008,Gable,Gd,Gd,1694,Y,SBrkr,1694,2,3,1,Gd,7,0,3,776,0,2,2010,WD,Normal,245350
1168,60,10852,Gilbert,2Story,6,5,2000,Gable,TA,Gd,959,Y,SBrkr,1671,2,3,1,TA,7,1,2,472,0,2,2006,WD,Normal,173000
1169,70,13728,Edwards,2Story,6,7,1935,Hip,TA,TA,1127,Y,SBrkr,2108,2,4,1,Gd,7,2,2,540,0,7,2008,WD,Normal,235000
1170,60,35760,NoRidge,2Story,10,5,1995,Hip,Gd,Ex,1930,Y,SBrkr,3627,3,4,1,Gd,10,1,3,807,0,7,2006,WD,Normal,625000
1171,80,9880,Mitchel,SLvl,6,6,1977,Gable,TA,TA,1096,Y,SBrkr,1118,1,3,1,TA,6,1,1,358,576,7,2008,WD,Normal,171000
1172,20,9120,NAmes,1Story,6,6,1958,Hip,TA,TA,1261,Y,SBrkr,1261,1,3,1,TA,6,1,2,433,0,11,2008,WD,Normal,163000
1173,160,4017,Somerst,2Story,7,5,2006,Gable,Gd,Gd,625,Y,SBrkr,1250,2,2,1,Gd,5,0,2,625,0,3,2008,WD,Normal,171900
1174,50,18030,ClearCr,1.5Fin,5,6,1946,Gable,TA,TA,1598,Y,SBrkr,3086,3,3,1,Ex,12,1,0,0,0,3,2007,WD,Normal,200500
1175,70,16560,Crawfor,2Story,6,8,1932,Gable,TA,Gd,952,Y,SBrkr,2345,2,4,1,TA,9,1,2,360,0,7,2006,WD,Normal,239000
1176,50,10678,NoRidge,1.5Fin,8,5,1992,Hip,Gd,Gd,1683,Y,SBrkr,2872,2,4,1,Gd,9,1,2,541,0,4,2007,WD,Normal,285000
1177,20,6951,Mitchel,1Story,5,5,1984,Gable,TA,TA,876,Y,SBrkr,923,1,3,1,TA,5,0,1,264,0,10,2008,WD,Normal,119500
1178,50,3950,OldTown,1.5Fin,6,8,1926,Gable,TA,TA,818,Y,SBrkr,1224,1,3,1,TA,5,0,1,210,0,12,2009,WD,Normal,115000
1179,50,7681,Crawfor,1.5Fin,5,6,1921,Gable,TA,TA,731,Y,SBrkr,1343,1,3,1,TA,7,1,1,186,0,7,2009,WD,Normal,154900
1180,20,8335,Edwards,1Story,5,5,1954,Gable,TA,NA,0,Y,SBrkr,1124,1,3,1,TA,5,1,0,0,0,4,2006,WD,Normal,93000
1181,60,11170,Timber,2Story,7,5,1990,Gable,TA,Gd,1216,Y,SBrkr,2514,2,4,1,TA,8,0,2,693,0,4,2006,WD,Normal,250000
1182,120,5587,Crawfor,1Story,8,5,2008,Hip,Ex,Ex,1600,Y,SBrkr,1652,2,2,1,Gd,5,1,2,482,0,11,2008,New,Partial,392500
1183,60,15623,NoRidge,2Story,10,5,1996,Hip,Gd,Ex,2396,Y,SBrkr,4476,3,4,1,Ex,10,2,3,813,555,7,2007,WD,Abnorml,745000
1184,30,10800,OldTown,1Story,5,6,1920,Hip,TA,TA,1120,Y,SBrkr,1130,1,2,1,TA,5,1,2,720,0,6,2006,WD,Normal,120000
1185,20,35133,Timber,1Story,5,4,1963,Hip,TA,TA,1572,Y,SBrkr,1572,1,3,1,TA,5,2,3,995,0,5,2007,WD,Normal,186700
1186,50,9738,Edwards,1.5Fin,5,7,1924,Gable,TA,TA,784,Y,SBrkr,1221,1,4,1,TA,7,0,1,392,0,3,2006,WD,Normal,104900
1187,190,10615,OldTown,2Story,3,5,1900,Gable,TA,Fa,978,Y,SBrkr,1699,2,3,2,TA,7,0,2,420,0,8,2009,WD,Abnorml,95000
1188,20,12461,NoRidge,1Story,8,5,1994,Gable,Gd,Gd,1624,Y,SBrkr,1624,2,2,1,Gd,5,1,3,757,0,7,2006,WD,Normal,262000
1189,60,8935,CollgCr,2Story,7,5,2002,Gable,Gd,Gd,831,Y,SBrkr,1660,2,3,1,Gd,7,0,2,493,0,7,2009,WD,Normal,195000
1190,60,7500,Gilbert,2Story,7,5,1999,Gable,TA,TA,994,Y,SBrkr,1804,2,3,1,Gd,7,1,2,442,0,6,2010,WD,Normal,189000
1191,190,32463,Mitchel,1Story,4,4,1961,Gable,TA,TA,1249,Y,SBrkr,1622,1,3,1,TA,7,1,4,1356,0,3,2007,WD,Normal,168000
1192,160,2645,Somerst,2Story,8,5,1999,Gable,Gd,Gd,776,Y,SBrkr,1441,2,2,1,Gd,5,0,2,492,0,11,2007,WD,Normal,174000
1193,50,9600,OldTown,1.5Fin,5,8,1925,Gambrel,TA,TA,702,Y,SBrkr,1472,1,3,1,Gd,6,0,1,250,0,7,2007,WD,Normal,125000
1194,120,4500,Mitchel,1Story,6,5,1999,Hip,TA,Ex,1224,Y,SBrkr,1224,2,2,1,TA,5,0,2,402,0,6,2009,WD,Normal,165000
1195,60,9364,Sawyer,2Story,6,7,1969,Gable,TA,TA,663,Y,SBrkr,1352,1,4,1,TA,7,0,1,299,0,3,2010,WD,Normal,158000
1196,60,8029,Gilbert,2Story,6,5,2005,Gable,TA,Gd,728,Y,SBrkr,1456,2,3,1,Gd,8,0,2,400,0,7,2008,WD,Normal,176000
1197,60,14054,Gilbert,2Story,7,5,2006,Gable,Gd,Gd,879,Y,SBrkr,1863,2,4,1,Gd,9,1,3,660,0,11,2006,New,Partial,219210
1198,75,8850,OldTown,2.5Unf,7,6,1916,Gable,TA,TA,815,Y,SBrkr,1690,1,3,1,TA,7,1,1,225,0,7,2006,ConLw,Normal,144000
1199,20,9100,CollgCr,1Story,7,5,2001,Gable,Gd,Gd,1212,Y,SBrkr,1212,2,3,1,Gd,6,0,2,573,0,6,2009,WD,Normal,178000
1200,20,11235,Sawyer,1Story,4,5,1963,Gable,TA,TA,1051,Y,SBrkr,1382,1,3,1,TA,6,1,2,459,0,10,2006,WD,Normal,148000
1201,20,9353,NAmes,1Story,4,5,1970,Gable,TA,TA,864,Y,SBrkr,864,1,3,1,TA,5,0,1,280,0,7,2006,Oth,Abnorml,116050
1202,60,10400,CollgCr,2Story,7,5,1998,Gable,TA,Gd,866,Y,SBrkr,1779,2,3,1,Gd,6,0,2,546,0,3,2009,WD,Normal,197900
1203,50,6000,BrkSide,1.5Fin,5,8,1925,Gable,TA,TA,884,Y,SBrkr,1348,1,3,1,TA,5,1,1,216,0,5,2009,WD,Normal,117000
1204,20,9750,CollgCr,1Story,7,5,2000,Gable,Gd,Gd,1630,Y,SBrkr,1630,2,3,1,Gd,6,1,2,451,0,10,2009,WD,Normal,213000
1205,20,10140,NWAmes,1Story,5,6,1975,Gable,TA,Gd,1056,Y,SBrkr,1074,1,3,1,TA,6,0,2,495,0,7,2006,WD,Normal,153500
1206,20,14684,SawyerW,1Story,7,7,1990,Hip,Gd,Gd,2158,Y,SBrkr,2196,2,3,1,Gd,7,1,3,701,0,6,2009,WD,Normal,271900
1207,20,8900,SawyerW,1Story,4,4,1966,Gable,TA,TA,1056,Y,SBrkr,1056,1,2,1,TA,5,0,1,384,0,11,2006,WD,Normal,107000
1208,20,9135,CollgCr,1Story,6,5,2003,Gable,Gd,Gd,1682,Y,SBrkr,1700,2,3,1,Gd,7,0,2,544,0,5,2006,WD,Normal,200000
1209,20,7763,NAmes,1Story,5,7,1962,Gable,TA,TA,931,Y,SBrkr,1283,1,3,1,TA,6,0,2,506,0,10,2008,WD,Normal,140000
1210,20,10182,Somerst,1Story,8,5,2006,Hip,Gd,Ex,1660,Y,SBrkr,1660,2,3,1,Gd,8,1,2,500,0,5,2006,New,Partial,290000
1211,60,11218,SawyerW,2Story,6,5,1992,Gable,Gd,Gd,1055,Y,SBrkr,1845,2,3,1,Gd,8,1,2,462,0,5,2010,WD,Normal,189000
1212,50,12134,Gilbert,1.5Fin,8,7,1988,Gable,Gd,Gd,559,Y,SBrkr,1752,2,4,1,TA,8,0,2,492,0,6,2010,WD,Normal,164000
1213,30,9340,Edwards,1Story,4,6,1941,Hip,TA,TA,672,Y,SBrkr,672,1,2,1,TA,4,0,1,234,0,8,2009,WD,Normal,113000
1214,80,10246,Sawyer,SLvl,4,9,1965,Gable,TA,TA,648,Y,SBrkr,960,0,0,1,TA,3,0,1,364,0,5,2006,WD,Normal,145000
1215,85,10205,NAmes,SFoyer,5,5,1962,Gable,TA,TA,925,Y,SBrkr,999,1,3,1,TA,6,0,1,300,0,5,2006,WD,Normal,134500
1216,20,7094,Sawyer,1Story,5,5,1966,Gable,TA,TA,894,Y,SBrkr,894,1,3,1,TA,5,0,1,384,0,5,2007,WD,Normal,125000
1217,90,8930,Sawyer,1.5Fin,6,5,1978,Gable,TA,NA,0,Y,SBrkr,1902,2,4,2,TA,8,0,2,539,0,4,2010,WD,Normal,112000
1218,20,8640,Somerst,1Story,8,5,2009,Gable,Gd,Gd,1300,Y,SBrkr,1314,2,3,1,Gd,6,0,2,552,0,9,2009,New,Partial,229456
1219,50,6240,BrkSide,1.5Fin,4,5,1947,Gable,TA,NA,0,N,SBrkr,912,1,2,1,TA,3,0,0,0,0,7,2006,WD,Normal,80500
1220,160,1680,BrDale,2Story,6,5,1971,Gable,TA,TA,672,Y,SBrkr,1218,1,3,1,TA,7,0,0,0,0,4,2006,WD,Abnorml,91500
1221,20,7800,NAmes,1Story,5,5,1964,Gable,TA,TA,912,Y,SBrkr,912,1,2,1,TA,5,0,1,288,0,11,2006,WD,Abnorml,115000
1222,20,8250,Sawyer,1Story,5,5,1968,Hip,TA,TA,952,Y,SBrkr,1211,1,3,1,TA,5,1,1,322,0,8,2008,WD,Normal,134000
1223,50,10496,NAmes,1.5Fin,6,6,1949,Gable,TA,TA,1040,Y,SBrkr,1846,2,3,1,TA,7,1,1,315,0,1,2007,WD,Normal,143000
1224,20,10680,NAmes,1Story,5,3,1951,Hip,TA,TA,2136,N,FuseA,2136,2,4,1,TA,7,0,2,528,0,10,2006,WD,Normal,137900
1225,60,15384,Gilbert,2Story,7,5,2004,Gable,Gd,Gd,788,Y,SBrkr,1490,2,3,1,Gd,8,1,2,388,0,2,2008,WD,Normal,184000
1226,80,10482,NAmes,SLvl,6,8,1958,Hip,TA,TA,588,Y,SBrkr,1138,1,3,1,TA,6,0,1,264,0,6,2007,WD,Normal,145000
1227,60,14598,Somerst,2Story,6,5,2007,Gable,Gd,Gd,894,Y,SBrkr,1933,2,4,1,Gd,9,1,3,668,0,1,2008,WD,Normal,214000
1228,20,8872,NAmes,1Story,5,8,1965,Gable,TA,TA,912,Y,SBrkr,912,1,2,1,Gd,5,0,2,576,0,12,2008,WD,Normal,147000
1229,120,8769,NridgHt,1Story,9,5,2008,Hip,Ex,Ex,1702,Y,SBrkr,1702,1,1,1,Ex,7,1,3,1052,0,10,2008,New,Partial,367294
1230,80,7910,NAmes,SLvl,5,5,1960,Hip,TA,TA,1075,Y,SBrkr,1507,2,4,1,TA,7,0,1,404,0,8,2008,WD,Normal,127000
1231,90,18890,Sawyer,1.5Fin,5,5,1977,Shed,TA,Gd,1361,Y,SBrkr,2620,2,4,2,TA,12,1,2,600,0,8,2007,WD,Normal,190000
1232,90,7728,NAmes,SLvl,5,6,1962,Hip,TA,TA,1106,Y,SBrkr,1190,1,3,1,TA,6,0,2,540,0,5,2006,WD,Normal,132500
1233,90,9842,NAmes,1Story,4,5,1962,Gable,TA,NA,0,Y,SBrkr,1224,2,2,2,TA,6,0,2,462,0,3,2007,WD,Normal,101800
1234,20,12160,NAmes,1Story,5,5,1959,Hip,TA,TA,1188,Y,SBrkr,1188,1,3,1,TA,6,0,2,531,0,5,2010,COD,Abnorml,142000
1235,70,8525,SWISU,2Story,5,6,1911,Gable,TA,TA,940,N,FuseA,1964,1,4,1,TA,7,0,0,0,0,11,2008,WD,Abnorml,130000
1236,70,13132,Crawfor,2Story,5,5,1914,Gable,TA,Gd,747,Y,FuseF,1784,1,4,1,TA,9,0,1,180,0,7,2006,WD,Normal,138887
1237,160,2628,NridgHt,2Story,7,5,2003,Gable,Gd,Gd,764,Y,SBrkr,1626,2,2,1,Gd,6,0,2,474,0,6,2010,WD,Normal,175500
1238,60,12393,CollgCr,2Story,7,5,2004,Gable,Gd,Gd,847,Y,SBrkr,1948,2,4,1,Gd,8,1,2,434,0,9,2006,WD,Normal,195000
1239,20,13072,SawyerW,1Story,6,5,2005,Gable,Gd,Gd,1141,Y,SBrkr,1141,1,3,1,TA,6,0,2,484,0,3,2006,WD,Abnorml,142500
1240,20,9037,Timber,1Story,8,5,2006,Hip,Gd,Gd,1476,Y,SBrkr,1484,2,2,1,Ex,6,1,2,472,0,12,2007,WD,Normal,265900
1241,60,8158,CollgCr,2Story,7,5,2003,Gable,Gd,Gd,884,Y,SBrkr,1768,2,3,1,Gd,8,0,2,543,0,7,2008,WD,Normal,224900
1242,20,9849,Somerst,1Story,7,6,2007,Hip,Gd,Gd,1689,Y,SBrkr,1689,2,3,1,Gd,7,0,3,954,0,6,2007,New,Partial,248328
1243,85,10625,NWAmes,SFoyer,7,6,1974,Gable,TA,Gd,1053,Y,SBrkr,1173,2,3,1,Gd,6,2,2,528,0,1,2010,WD,Family,170000
1244,20,13891,NridgHt,1Story,10,5,2006,Gable,Ex,Ex,2076,Y,SBrkr,2076,2,2,1,Ex,7,1,3,850,0,9,2006,New,Partial,465000
1245,70,11435,Crawfor,2Story,8,7,1929,Gable,TA,Gd,792,Y,SBrkr,1517,1,3,1,Gd,7,2,2,400,0,6,2006,WD,Normal,230000
1246,80,12090,NWAmes,SLvl,6,7,1984,Hip,TA,Gd,585,Y,SBrkr,1868,3,3,1,TA,7,1,2,477,0,1,2007,WD,Abnorml,178000
1247,60,8125,Somerst,2Story,7,5,2005,Gable,Gd,Gd,756,Y,SBrkr,1553,2,3,1,Gd,6,0,2,615,0,3,2006,New,Partial,186500
1248,80,12328,Mitchel,SLvl,6,5,1976,Gable,TA,TA,1012,Y,SBrkr,1034,1,3,1,TA,6,0,3,888,0,5,2010,WD,Normal,169900
1249,75,9600,OldTown,2.5Unf,6,5,1917,Gable,TA,Gd,735,N,SBrkr,2058,1,3,1,TA,8,1,2,396,0,4,2008,WD,Normal,129500
1250,20,7200,NAmes,1Story,5,7,1950,Gable,TA,TA,876,Y,SBrkr,988,1,3,1,TA,6,0,1,276,0,5,2007,WD,Normal,119000
1251,20,11160,NAmes,1Story,7,5,1968,Hip,Gd,TA,2110,Y,SBrkr,2110,2,3,1,Ex,8,2,2,522,0,4,2010,WD,Normal,244000
1252,120,3136,NridgHt,1Story,7,5,2003,Gable,Gd,Gd,1405,Y,SBrkr,1405,2,2,1,Gd,6,1,2,478,0,3,2006,WD,Normal,171750
1253,20,9858,Mitchel,1Story,5,6,1968,Gable,TA,TA,864,Y,SBrkr,874,1,3,1,TA,5,0,1,288,0,11,2009,WD,Normal,130000
1254,60,17542,Veenker,2Story,7,7,1974,Gable,Gd,TA,1192,Y,SBrkr,2167,2,3,1,Gd,9,2,2,518,0,7,2007,WD,Normal,294000
1255,60,6931,Edwards,2Story,7,5,2003,Gable,Gd,Gd,746,Y,SBrkr,1656,2,3,1,Gd,7,1,2,397,0,7,2008,WD,Normal,165400
1256,50,6240,BrkSide,1.5Fin,6,6,1931,Gable,TA,TA,884,Y,FuseA,1367,1,3,1,TA,6,1,1,560,0,11,2007,WD,Normal,127500
1257,20,14303,NoRidge,1Story,8,5,1994,Hip,Gd,Gd,1986,Y,SBrkr,1987,2,2,1,Gd,7,1,2,691,0,8,2008,WD,Normal,301500
1258,30,4060,Edwards,1Story,5,8,1922,Gable,TA,Fa,864,Y,SBrkr,864,1,2,1,TA,4,0,0,0,0,7,2009,WD,Normal,99900
1259,80,9587,Gilbert,SLvl,7,5,2005,Gable,Gd,Gd,856,Y,SBrkr,1166,2,2,1,Gd,5,0,2,400,0,7,2008,WD,Normal,190000
1260,20,9750,NAmes,1Story,6,8,1969,Gable,TA,Gd,1054,Y,SBrkr,1054,1,3,1,TA,6,0,2,460,0,7,2008,WD,Normal,151000
1261,60,24682,Gilbert,2Story,6,5,1999,Gable,TA,Gd,841,Y,SBrkr,1675,2,3,1,TA,7,1,2,502,0,6,2009,WD,Normal,181000
1262,20,9600,NAmes,1Story,5,6,1956,Hip,TA,TA,1050,Y,SBrkr,1050,1,2,1,TA,5,0,1,338,0,6,2009,WD,Normal,128900
1263,50,11250,ClearCr,1.5Fin,4,5,1957,Gable,TA,TA,1104,Y,FuseA,1788,1,5,1,TA,8,2,1,304,0,11,2009,WD,Normal,161500
1264,70,13515,BrkSide,2Story,6,6,1919,Gambrel,TA,TA,764,Y,FuseA,1824,1,3,1,TA,8,1,2,520,0,7,2007,WD,Normal,180500
1265,120,4060,NAmes,1Story,6,5,1998,Gable,Gd,Gd,1405,Y,SBrkr,1337,2,2,1,Gd,5,0,2,511,0,8,2008,COD,Abnorml,181000
1266,160,3735,Somerst,2Story,7,5,1999,Hip,Gd,Gd,691,Y,SBrkr,1452,2,3,1,Gd,6,0,2,506,0,3,2006,WD,Normal,183900
1267,190,10120,OldTown,2.5Unf,7,4,1910,Hip,Fa,TA,925,N,FuseF,1889,1,4,2,TA,9,1,1,308,0,1,2007,WD,Normal,122000
1268,20,13214,Timber,1Story,9,5,2008,Hip,Ex,Ex,2002,Y,SBrkr,2018,2,3,1,Ex,10,1,3,746,0,5,2010,WD,Normal,378500
1269,50,14100,Crawfor,1.5Fin,8,9,1935,Gable,TA,TA,728,Y,SBrkr,3447,3,4,1,Gd,11,2,3,1014,0,5,2008,WD,Normal,381000
1270,50,11344,NAmes,1.5Fin,5,5,1958,Gable,TA,TA,874,Y,FuseA,1524,1,3,1,TA,7,0,1,315,0,7,2007,WD,Normal,144000
1271,40,23595,ClearCr,1Story,7,6,1979,Shed,Gd,Gd,1332,Y,SBrkr,1524,0,0,1,Gd,4,1,2,586,0,4,2010,WD,Normal,260000
1272,20,9156,NWAmes,1Story,6,7,1968,Hip,TA,TA,1489,Y,SBrkr,1489,2,3,1,Gd,7,1,2,462,0,8,2009,WD,Normal,185750
1273,20,13526,Sawyer,1Story,5,6,1965,Hip,TA,TA,935,Y,SBrkr,935,1,3,1,TA,5,0,1,288,0,11,2006,WD,Normal,137000
1274,80,11512,Edwards,SLvl,6,7,1959,Gable,TA,TA,1019,Y,SBrkr,1357,1,2,1,Ex,5,1,1,312,0,5,2008,WD,Normal,177000
1275,50,5362,Crawfor,1.5Fin,5,6,1910,Gable,TA,TA,661,Y,SBrkr,1250,2,3,1,TA,8,1,2,552,0,11,2007,WD,Normal,139000
1276,90,11345,NAmes,2Story,5,5,1948,Gable,TA,TA,928,Y,FuseA,1920,2,4,2,TA,10,0,2,400,0,7,2007,WD,Normal,137000
1277,60,12936,NWAmes,2Story,6,6,1972,Gable,TA,TA,723,Y,SBrkr,1395,1,3,1,TA,6,1,2,497,0,12,2009,WD,Normal,162000
1278,80,17871,NWAmes,SLvl,6,5,1967,Gable,TA,Gd,1680,Y,SBrkr,1724,1,3,1,TA,7,1,2,480,0,6,2009,WD,Normal,197900
1279,60,9473,CollgCr,2Story,8,5,2002,Gable,Gd,Gd,1128,Y,SBrkr,2031,2,3,1,Gd,7,1,2,577,0,3,2008,WD,Normal,237000
1280,50,7500,IDOTRR,1.5Fin,4,4,1920,Gable,TA,TA,698,Y,FuseA,1128,1,2,1,TA,6,0,2,528,0,4,2010,COD,Abnorml,68400
1281,20,9808,CollgCr,1Story,7,5,2002,Gable,Gd,Gd,1573,Y,SBrkr,1573,2,3,1,Gd,6,0,2,544,0,3,2009,WD,Normal,227000
1282,20,8049,Timber,1Story,7,5,1990,Hip,TA,Gd,1309,Y,SBrkr,1339,2,2,1,TA,6,1,2,484,0,7,2006,WD,Normal,180000
1283,20,8800,CollgCr,1Story,5,7,1977,Gable,TA,Gd,1040,Y,SBrkr,1040,2,3,1,Gd,5,0,2,484,0,9,2009,WD,Normal,150500
1284,90,9400,Mitchel,2Story,6,5,1971,Mansard,TA,TA,912,Y,SBrkr,1824,2,4,2,TA,8,0,0,0,0,4,2010,WD,Normal,139000
1285,50,9638,SWISU,1.5Fin,6,7,1919,Gable,TA,TA,804,Y,SBrkr,2447,2,4,1,Gd,10,1,1,336,0,3,2010,WD,Normal,169000
1286,50,6000,BrkSide,1.5Fin,6,6,1939,Gable,TA,TA,780,Y,FuseF,1412,1,4,1,TA,6,1,1,280,0,5,2009,WD,Normal,132500
1287,20,9790,NWAmes,1Story,6,5,1963,Hip,TA,TA,1328,Y,SBrkr,1328,1,3,1,TA,6,2,2,528,0,6,2010,WD,Normal,143000
1288,20,36500,ClearCr,1Story,5,5,1964,Gable,TA,TA,1624,Y,SBrkr,1582,2,4,1,TA,7,0,2,390,0,6,2006,WD,Normal,190000
1289,120,5664,StoneBr,1Story,8,5,2000,Gable,Gd,Gd,1501,Y,SBrkr,1659,2,2,1,Ex,5,1,2,499,0,10,2009,WD,Normal,278000
1290,60,11065,NridgHt,2Story,8,5,2006,Gable,Gd,Gd,1085,Y,SBrkr,1970,2,3,1,Ex,8,1,3,753,0,10,2006,New,Partial,281000
1291,80,14112,NAmes,SLvl,5,7,1964,Hip,TA,TA,1152,Y,SBrkr,1152,1,3,1,TA,6,1,2,484,0,4,2010,WD,Normal,180500
1292,160,1680,BrDale,2Story,5,7,1972,Gable,TA,TA,630,Y,SBrkr,1302,2,3,1,TA,6,0,1,264,0,2,2009,WD,Normal,119500
1293,70,6600,OldTown,2Story,5,4,1892,Gable,TA,TA,994,N,SBrkr,2372,2,4,2,TA,11,0,1,432,0,12,2009,WD,Normal,107500
1294,60,10140,NWAmes,2Story,7,5,1976,Gable,TA,Gd,832,Y,SBrkr,1664,2,4,1,TA,8,1,2,528,0,3,2006,WD,Normal,162900
1295,20,8172,Edwards,1Story,5,7,1955,Hip,TA,TA,864,Y,SBrkr,864,1,2,1,TA,5,0,2,572,0,4,2006,WD,Normal,115000
1296,20,8400,NAmes,1Story,5,5,1968,Hip,TA,TA,1052,Y,SBrkr,1052,1,3,1,TA,5,0,1,288,0,11,2006,WD,Normal,138500
1297,20,8700,NAmes,1Story,5,6,1963,Hip,TA,TA,1120,Y,SBrkr,1128,2,3,1,TA,6,0,2,525,0,12,2008,WD,Normal,155000
1298,180,3675,Edwards,SFoyer,6,5,2005,Gable,TA,Gd,547,Y,SBrkr,1072,2,2,1,TA,5,0,2,525,0,6,2006,New,Partial,140000
1299,60,63887,Edwards,2Story,10,5,2008,Hip,Ex,Ex,6110,Y,SBrkr,5642,2,3,1,Ex,12,3,2,1418,480,1,2008,New,Partial,160000
1300,20,7500,NAmes,1Story,5,7,1959,Hip,TA,TA,1246,Y,SBrkr,1246,1,3,1,Gd,6,0,1,305,0,5,2010,WD,Normal,154000
1301,60,10762,Gilbert,2Story,7,5,1999,Gable,Gd,Gd,978,Y,SBrkr,1983,2,3,1,Gd,9,1,2,490,0,5,2009,WD,Normal,225000
1302,70,7500,Crawfor,2Story,6,7,1942,Gable,TA,TA,771,Y,SBrkr,1494,1,3,1,Gd,7,2,1,213,0,11,2009,WD,Normal,177500
1303,60,10120,NoRidge,2Story,8,5,1994,Hip,Gd,Gd,1165,Y,SBrkr,2526,2,4,1,Gd,8,1,3,844,0,12,2006,WD,Normal,290000
1304,20,8688,Somerst,1Story,7,5,2005,Gable,Gd,Gd,1616,Y,SBrkr,1616,2,3,1,Gd,7,0,3,834,0,4,2006,WD,Normal,232000
1305,160,3363,Edwards,2Story,7,5,2004,Gable,Gd,Gd,976,Y,SBrkr,1708,2,3,1,Gd,7,0,2,380,0,4,2006,WD,Normal,130000
1306,20,13173,NridgHt,1Story,9,5,2006,Hip,Gd,Ex,1652,Y,SBrkr,1652,2,2,1,Ex,6,2,2,840,0,11,2009,WD,Normal,325000
1307,120,6955,NridgHt,1Story,7,5,2005,Gable,Gd,Gd,1368,Y,SBrkr,1368,2,2,1,Gd,6,1,2,474,0,9,2006,New,Partial,202500
1308,20,8072,CollgCr,1Story,5,5,1994,Gable,TA,Gd,990,Y,SBrkr,990,1,3,1,TA,5,0,2,480,0,5,2009,WD,Normal,138000
